./raw\2320.html,https://www.snopes.com/fact-check/seth-rich-dnc-wikileaks-murder/,DNC staffer Seth Rich sent 'thousands of leaked e-mails' to WikiLeaks before he was murdered.,False,Politics
./raw\2521.html,https://www.snopes.com/fact-check/trumps-budget-director-pick-asked-really-need-government-funded-research/,"Representative Mick Mulvaney, who was recently selected as the Trump administration's nominee for director of the Office of Management and Budget, one posed the question “Do we really need government-funded research at all?” on Facebook.",True,Politics
./raw\1781.html,https://www.snopes.com/fact-check/are-rosaries-taken-immigrants-border/,Immigration authorities are taking rosaries away from immigrants at the border.,True,Politics
./raw\1049.html,https://www.snopes.com/fact-check/worst-countries-for-women/,"A 2018 survey deemed the United States to be ""one of the ten worst countries in the world to be a woman.""",True,Politics
./raw\2030.html,https://www.snopes.com/fact-check/jim-bakker-trump-porn-star/,"A televangelist disclaimed Donald Trump's alleged affair with a porn actress as ""sharing the gospel.""",False,Politics
./raw\1572.html,https://www.snopes.com/fact-check/franklin-graham-attempted-rape/,"Rev. Franklin Graham said ""attempted rape is not a crime"" and that Brett Kavanaugh ""respected"" his victim by ""not finishing.""",False,Politics
./raw\2959.html,https://www.snopes.com/fact-check/republican-and-democratic-interns/,An image shows that Democratic interns are much more diverse as a group than Republican interns.,False,Politics
./raw\1495.html,https://www.snopes.com/fact-check/stacey-abrams-back-taxes/,"2018 Georgia gubernatorial candidate Stacey Abrams owes more than $50,000 in back taxes to the Internal Revenue Service.",True,Politics
./raw\1313.html,https://www.snopes.com/fact-check/san-antonio-border-wall/,"President Trump cited the city of San Antonio, Texas, as an example of a city made much safer by the construction of a wall.",True,Politics
./raw\3200.html,https://www.snopes.com/fact-check/student-loan-arrest/,U.S. Marshals are arresting people who have not paid their student loans.,False,Crime
./raw\12.html,https://www.snopes.com/fact-check/musically-tiktok-warning/,TikTok's settings allow unauthorized users to obtain the personal contact details of other users who have not made their details public.,False,Technology
./raw\2438.html,https://www.snopes.com/fact-check/muslims-chanting-on-video/,"The mainstream media suppressed video of a massive march in which Muslims chanted ""death to America.""",False,Politics
./raw\1716.html,https://www.snopes.com/fact-check/huckabee-sanders-red-hen-protest/,"Stephanie Wilkinson, owner of the Red Hen restaurant, followed the family of Sarah Huckabee Sanders and organized a picket against them at another restaurant.",False,Politics
./raw\3099.html,https://www.snopes.com/fact-check/target-stock-boycott/,Target's stock price has plummeted due to a boycott over the store's transgender restroom policy.,False,Business
./raw\3127.html,https://www.snopes.com/fact-check/jcs-chairman-resignation-speech/,Joint Chiefs of Staff Chairman Joseph Dunford announced his retirement with a fiery political resignation speech.,False,Politics
./raw\1616.html,https://www.snopes.com/fact-check/saudi-female-activist-execution/,Saudi authorities have condemned and executed female human rights activist Israa al-Ghomgham.,False,Politics
./raw\4444.html,https://www.snopes.com/fact-check/measles-deaths-vaccine/,"In the last ten years no one has died of measles in the U.S., but more than 100 people have died due to the MMR vaccine.",False,Medical
./raw\1070.html,https://www.snopes.com/fact-check/migrant-girl-found/,"A migrant girl was found with ""20 types of semen in her."" Also, three people were in quarantine for an ""unknown"" disease.",False,Politics
./raw\1391.html,https://www.snopes.com/fact-check/trump-funeral-apostles-creed/,President Trump did not recite the Apostles' Creed as other attendees did during George H.W. Bush's funeral.,True,Politics
./raw\2250.html,https://www.snopes.com/fact-check/john-mccain-retires/,John McCain was no longer a U.S. Senator as of July 2017.,False,Politics
./raw\2814.html,https://www.snopes.com/fact-check/hillary-clinton-started-birther-movement/,"Hillary Clinton and/or members of her 2008 presidential campaign started the ""birther"" movement questioning whether Barack Obama was born in the U.S.",False,Politics
./raw\2411.html,https://www.snopes.com/fact-check/obama-deported-more-people/,A record number of people were deported from the U.S. during Barack Obama's tenure as President.,False,Politics
./raw\1585.html,https://www.snopes.com/fact-check/napo-police-boycott-nike/,The National Association of Police Organizations called on its members to boycott Nike after the company announced a commercial deal with Colin Kaepernick.,True,Politics
./raw\4320.html,https://www.snopes.com/fact-check/diabetes-vaccine-2/,"In July 2017, it was announced that Finnish researchers would begin human trials of a Type 1 diabetes vaccine in 2018.",True,Medical
./raw\5162.html,https://www.snopes.com/fact-check/candace-claiborne-treason/,"Candace Claiborne, who worked for Barack Obama, has been arrested and charged with treason.",False,Crime
./raw\1980.html,https://www.snopes.com/fact-check/dunblane-school-shootings-ban/,"After a gunman killed schoolchildren and a teacher in Scotland in 1996, the UK banned handguns; no school shootings have taken place there since.",True,Politics
./raw\3735.html,https://www.snopes.com/fact-check/false-executive-orders/,"President Obama has issued a whopping 923 executive orders, many of which give the government unprecedented power to take over control of civilian institutions.",False,Politics
./raw\4301.html,https://www.snopes.com/fact-check/edward-mordrake/,"A nineteenth-century British man named Edward Mordrake (also spelled ""Mordake"") was born with a rare medical condition in the form of a extra face on the back of his head.",False,Medical
./raw\4810.html,https://www.snopes.com/fact-check/nations-vanish-global-warming/,"In 1989, a senior U.N. environmental official said, “Entire nations could be wiped off the face of the Earth by rising sea levels if the global warming trend is not reversed by the year 2000.”",True,Science
./raw\1632.html,https://www.snopes.com/fact-check/traffic-arrests-polk-county/,"All of the drivers arrested in 282 traffic stops in Polk County, Iowa, were African-American.",False,Politics
./raw\3224.html,https://www.snopes.com/fact-check/iceland-debt-forgiveness/,"Iceland forgave the entire mortgage debt of its population, and a ""media blackout"" prevented Americans from learning about it.",False,Politics
./raw\1764.html,https://www.snopes.com/fact-check/did-we-ignore-huge-trafficking-bust/,Snopes.com ignored reports of a large child trafficking ring bust in Arizona.,False,Politics
./raw\1245.html,https://www.snopes.com/fact-check/kamala-harris-jussie-smollett/,Senator Kamala Harris is the aunt of actor Jussie Smollett.,False,Politics
./raw\3330.html,https://www.snopes.com/fact-check/will-quoting-the-bible-be-made-illegal/,Quoting the Bible will become illegal in Cincinnati as of 9 December 2015.,False,Politics
./raw\780.html,https://www.snopes.com/fact-check/trump-wind-windmills-fumes/,"In a December 2019 speech, U.S. President Donald Trump said ""I never understood wind"" and made other somewhat disjointed remarks about wind power.",True,Politics
./raw\26.html,https://www.snopes.com/fact-check/does-facebooks-bff-prove-account-secure/,"You can determine whether your Facebook account is secure by typing ""BFF"" to see if it turns green.",False,Technology
./raw\606.html,https://www.snopes.com/fact-check/stanley-cup/,Hockey's Stanley Cup was once left in a snowbank.,True,Sports
./raw\3024.html,https://www.snopes.com/fact-check/imran-yousuf-orlando-hero/,"Former Marine Imran Yousuf, a Muslim, is credited with saving 70 people during the June 2016 Orlando nightclub shooting.",False,Politics
./raw\2647.html,https://www.snopes.com/fact-check/dont-selfie-your-ballot/,Taking a photograph of your ballot and posting it to the Internet is illegal or will invalidate your vote.,False,Politics
./raw\1168.html,https://www.snopes.com/fact-check/obama-endorses-grandson-terrorist/,Former U.S. President Barack Obama endorsed the grandson of a terrorist for federal office.,True,Politics
./raw\4632.html,https://www.snopes.com/fact-check/preventing-swine-flu/,List offers useful tips for avoiding contracting the swine flu.,False,Medical
./raw\4429.html,https://www.snopes.com/fact-check/hipaa-medical-hack-insurance-claim-denials/,"Patients can circumvent insurance company claim denials by requesting a specific form of documentation, as the insurance company will opt to simply cover the cost rather than provide the paperwork.",False,Medical
./raw\2643.html,https://www.snopes.com/fact-check/al-capone-woman-president/,Al Capone said that the United States wouldn't elect a woman president until the Chicago Cubs won the World Series.,False,Politics
./raw\2526.html,https://www.snopes.com/fact-check/russian-flag-texas-capitol/,A Russian flag was flown at the Texas State Capitol in celebration of Donald Trump's election.,False,Politics
./raw\4699.html,https://www.snopes.com/fact-check/suture-self/,A machine-shop worker tore his scrotum in a piece of machinery and then stapled it back together.,True,Medical
./raw\2841.html,https://www.snopes.com/fact-check/muslim-woman-demanded-men-leave-salon-so-she-could-get-her-hair-styled/,A Muslim woman entered a co-ed hair salon and demanded all the men there leave so she could take off her veil to get her hair done.,False,Politics
./raw\5555.html,https://www.snopes.com/fact-check/general-pershing-stop-islamic-terrorists/,U.S. General John J. Pershing effectively discouraged Muslim terrorists in the Philippines by killing them and burying their bodies along with those of pigs.,False,Military
./raw\57.html,https://www.snopes.com/fact-check/do-you-want-to-know-a-cicret/,The Cicret bracelet and app can project your smartphone onto your arm.,False,Sports
./raw\5349.html,https://www.snopes.com/fact-check/rapex/,"A photograph shows an anti-rape device known as RapeX, a female condom with teeth lining the inside.",False,Crime
./raw\1275.html,https://www.snopes.com/fact-check/aoc-alexandria-ocasio-cortez-wrong-billionaires/,Rep. Alexandria Ocasio-Cortez said the existence of billionaires was wrong.,False,Politics
./raw\2086.html,https://www.snopes.com/fact-check/portugal-net-neutrality/,"Portugal doesn't have net neutrality regulations, and is an example of what happens without such laws; for example, a Portuguese telecommunications company, MEO, is parceling out access to specific broadband apps and content on a fee-for-service basis.",False,Business
./raw\1671.html,https://www.snopes.com/fact-check/tedx-pedophilia-sexual-orientation/,A TEDx speaker gave a talk that referred to pedophilia as an 'unchangeable sexual orientation.',True,Politics
./raw\1356.html,https://www.snopes.com/fact-check/new-jersey-gun-confiscation/,"The state of New Jersey is currently conducting, or plans to conduct, house-to-house confiscations of banned high-capacity gun magazines.",False,Politics
./raw\17.html,https://www.snopes.com/fact-check/russia-release-lions-coronavirus/,Russia released more than 500 lions to make sure that people stay inside during the COVID-19 pandemic.,False,Politics
./raw\3638.html,https://www.snopes.com/fact-check/government-mlk-assassination/,"The U.S. government was sued and found culpable for the murder of Martin Luther King, Jr., but the news media refused to report it.",False,Politics
./raw\1962.html,https://www.snopes.com/fact-check/wayne-lapierre-no-guns-in-schools/,"In 1999, Wayne LaPierre of the NRA said there should be no guns in American schools ""period.""",True,Politics
./raw\107.html,https://www.snopes.com/fact-check/whataburger-changing-colors/,"The restaurant chain Whataburger is changing their signature colors to blue, black, and white.",False,Business
./raw\1808.html,https://www.snopes.com/fact-check/trump-weight-girther-leaked-documents/,"The ""Wall Street Journal"" (or another large news outlet) has published documents leaked from Walter Reed Medical Center which show President Donald Trump's ""true"" weight and prove a conspiracy to mislead the public.",False,Politics
./raw\2309.html,https://www.snopes.com/fact-check/chuck-schumer-resigns-disgrace/,Senate Minority Leader Chuck Schumer has resigned in the face of compromising material held by the White House.,False,Politics
./raw\2924.html,https://www.snopes.com/fact-check/tim-kaine-blue-star-pin/,Tim Kaine wore a communist flag pin during the Democratic National Convention.,False,Politics
./raw\829.html,https://www.snopes.com/fact-check/sudafed-trump-tower/,A photograph of U.S. President Donald Trump in his Trump Tower office in 2016 with several boxes of Sudafed in the background provides credible evidence of stimulant abuse.,False,Politics
./raw\3280.html,https://www.snopes.com/fact-check/fake-clint-eastwood-quote/,Clint Eastwood said that Americans should be less concerned about offending each other and more concerned about offending god.,False,Politics
./raw\4948.html,https://www.snopes.com/fact-check/love-bugs-origins/,"""Love bugs"" are the result of a genetic experiment gone wrong at the University of Florida.",False,Science
./raw\3756.html,https://www.snopes.com/fact-check/twilight-years/,"An item titled ""Clint Eastwood's Twilight Years"" records words expressed by the actor.",False,Politics
./raw\4913.html,https://www.snopes.com/fact-check/strange-signals-are-probably-extraterrestrial/,Two scientists who analyzed 2.5 million stars have concluded that the signals coming from a small fraction of them are “probably” caused by aliens.,False,Science
./raw\1684.html,https://www.snopes.com/fact-check/veterans-food-stamps/,"In June 2018, the House of Representatives passed a bill that would deny all veterans access to food stamps.",False,Politics
./raw\4486.html,https://www.snopes.com/fact-check/health-insurance-exemptions/,Muslims in the U.S. are specifically exempted from legislative requirements to purchase health insurance.,False,Medical
./raw\1108.html,https://www.snopes.com/fact-check/linda-collins-smith-clintons/,"Linda Collins-Smith, a former Arkansas politician who was shot to death in June 2019, was about to testify against Hillary Clinton.",False,Politics
./raw\1429.html,https://www.snopes.com/fact-check/53000-dead-florida-voters/,"Some 53,000 dead people were found to be included in Florida's voter rolls in November 2018.",False,Politics
./raw\3211.html,https://www.snopes.com/fact-check/blue-lives-matter-facebook/,Two Maryland sheriff's deputies were shot and killed at a restaurant by a  vagrant.,True,Crime
./raw\3175.html,https://www.snopes.com/fact-check/donald-trump-new-yorker/,"The New Yorker published a surprisingly effusive item praising the political acumen of Donald Trump, penned by a Bloomberg reporter.",False,Politics
./raw\2621.html,https://www.snopes.com/fact-check/crime-rates-democrats-vote/,Maps shows that areas with high democratic populations also have high crime rates.,False,Politics
./raw\142.html,https://www.snopes.com/fact-check/can-recycle-crayola-markers/,"Crayola accepts boxes of ""dead markers"" for recycling at no cost to consumers.",True,Business
./raw\2099.html,https://www.snopes.com/fact-check/tax-plan-graduate-students/,The Republican tax reform plan would increase the tax burden on graduate students by counting waived tuition as personal income.,False,Politics
./raw\963.html,https://www.snopes.com/fact-check/kamala-harris-military-cowards/,"U.S. Sen. Kamala Harris said ""Our military are soulless cowards. Their budget must be cut.""",False,Politics
./raw\4832.html,https://www.snopes.com/fact-check/conspiracists-most-sane/,A scientific study demonstrated that conspiracy theorists are generally more sane than other people.,False,Science
./raw\1196.html,https://www.snopes.com/fact-check/aoc-fdr-amendment/,"The U.S. Congress passed the 22nd Amendment in order to ""make sure President Franklin D. Roosevelt did not get re-elected.""",False,Politics
./raw\1264.html,https://www.snopes.com/fact-check/trump-northam-abortion-execute/,"Virginia Gov. Ralph Northam ""stated he would execute a baby after birth.""",False,Politics
./raw\2313.html,https://www.snopes.com/fact-check/handy-excuses-nixon-backers/,"A 1973 column by humorist Art Buchwald, which provided canned responses for people supporting Nixon as the Watergate scandal grew, is authentic.",True,Politics
./raw\5109.html,https://www.snopes.com/fact-check/lucas-armitage-shooting-burglar/,"A boy named Lucas Armitage was praised as a ""hero"" for shooting and viciously mutilating a would-be burglar.",False,Crime
./raw\896.html,https://www.snopes.com/fact-check/trump-italy-ally-ancient-times/,"During an October 2019 press conference, U.S. President Donald Trump claimed the U.S. and Italy had been allies for thousands of years.",False,Politics
./raw\4333.html,https://www.snopes.com/fact-check/breatharians/,A Californian and Ecuadorian couple proved it is possible to live on nothing but air.,False,Medical
./raw\3592.html,https://www.snopes.com/fact-check/work-of-fiction/,"Dr. Leon Eisenberg, the ‘father’ of ADHD, said just before his death that ADHD ‘is a prime example of a fictitious disease.’",True,Politics
./raw\5166.html,https://www.snopes.com/fact-check/244-inmates-fijian-prison/,85 (or 244) inmates have escaped from a Fijian prison.,False,Crime
./raw\1845.html,https://www.snopes.com/fact-check/oklahoma-bill-lgbt-adoptions/,Oklahoma passed legislation that would potentially allow agencies to refuse adoptions involving LGBT parents.,True,Politics
./raw\2290.html,https://www.snopes.com/fact-check/covfefe-secret-nuclear-code/,"The Defense Department had to remove the word ""covfefe"" from nuclear codes after Donald Trump tweeted it.",False,Politics
./raw\1748.html,https://www.snopes.com/fact-check/arnim-zola-congress-trump/,"In June 2018, a New Hampshire Congressman named Arnim Zola was arrested for defacing President Donald Trump's limousine.",False,Politics
./raw\2061.html,https://www.snopes.com/fact-check/chocolate-extinct-40-years/,Chocolate is on track to go extinct in 40 years.,False,Politics
./raw\4441.html,https://www.snopes.com/fact-check/24-cans-of-red-bull/,A video shows a man suffering the deleterious effects of drinking 24 cans of Red Bull.,False,Medical
./raw\55.html,https://www.snopes.com/fact-check/whatsapp-share-with-facebook/,"WhatsApp will share personal user information with Facebook, who will make it  publicly available.",False,Technology
./raw\2929.html,https://www.snopes.com/fact-check/obama-hillary-clinton-isnt-qualified/,"Barack Obama said that Hillary Clinton would ""say anything and do nothing"" and that she was not qualified for the presidency in 2008.",False,Politics
./raw\1489.html,https://www.snopes.com/fact-check/uncancelled-stamps-mail-bombs/,The lack of postmarks on explosive devices mailed to Democratic officials proves those items were not sent through the USPS.,False,Politics
./raw\1752.html,https://www.snopes.com/fact-check/bernie-sanders-sierra-blanca-nuclear-waste/,"Sen. Bernie Sanders once supported a proposal to ""dump nuclear waste"" in the ""poor Latino community"" of Sierra Blanca, Texas.",True,Politics
./raw\4514.html,https://www.snopes.com/fact-check/root-canal-cancer/,Medical research has established a causative link between root canals and cancer mortality.,False,Medical
./raw\5230.html,https://www.snopes.com/fact-check/collin-county-serial-kidnapping/,"Police in Collin County, Texas have quietly warned of serial kidnappings at local Target and Walmart locations.",False,Crime
./raw\2591.html,https://www.snopes.com/fact-check/theodore-roosevelt-on-criticizing-the-president/,"Theodore Roosevelt said that speaking out against criticism of the President ""is not only unpatriotic and servile, but is morally treasonable to the American public.""",True,Politics
./raw\1986.html,https://www.snopes.com/fact-check/president-trump-block-jennie-willoughby-twitter/,"President Donald Trump blocked Jennie Willoughby, one of the ex-wives of former White House staff secretary Rob Porter, on Twitter.",False,Politics
./raw\1176.html,https://www.snopes.com/fact-check/nostradamus-notre-dame-fire/,"Nostradamus wrote that ""when the great cathedral glows red, so will begin the descent of man.""",False,Politics
./raw\2587.html,https://www.snopes.com/fact-check/was-a-minnesota-man-jailed-for-having-a-windmill-on-his-property/,A Minnesota man was jailed simply for possessing a windmill on his property.,False,Politics
./raw\2746.html,https://www.snopes.com/fact-check/bad-lie-golf-joke/,"The PGA officially has changed the golf term ""a bad lie"" to ""a Hillary"" in honor of Arnold Palmer.",False,Politics
./raw\256.html,https://www.snopes.com/fact-check/fox-skews/,The Fox News Channel won a 2004 court case allowing the cable channel to lie to viewers.,False,Business
./raw\1940.html,https://www.snopes.com/fact-check/is-the-u-s-global-trade-deficit-really-800-billion/,The U.S. has a global trade deficit of $800 billion.,False,Politics
./raw\2861.html,https://www.snopes.com/fact-check/high-school-bans-flags-from-football-games/,A South Carolina high school principal banned U.S. flags from football games.,False,Politics
./raw\691.html,https://www.snopes.com/fact-check/native-burial-sites-border-wall/,Controlled blasting was used near Native American burial sites during the the construction of a U.S.-Mexico border wall in Arizona's Organ Pipe Cactus National Monument.,True,Politics
./raw\3253.html,https://www.snopes.com/fact-check/college-grads-judge-judy/,Ten percent of college grads surveyed indicated Judge Judy was a Supreme Court justice.,False,Politics
./raw\3744.html,https://www.snopes.com/fact-check/michelle-obama-veterans-day/,Photograph shows Michelle Obama not saluting the flag during a 2011 Veterans Day ceremony.,False,Politics
./raw\1503.html,https://www.snopes.com/fact-check/saluting-flag-twitter-photo/,A photograph of a marine saluting a U.S. flag violates Twitter's rules and policies.,False,Politics
./raw\5243.html,https://www.snopes.com/fact-check/coin-car-handle-warning/,Criminals are furtively wedging coins into car door handles in order to more easily break into vehicles.,False,Crime
./raw\1220.html,https://www.snopes.com/fact-check/coach-admissions-obama-tennis/,The Obama family was caught up in the March 2019 college admissions scandal.,False,Politics
./raw\787.html,https://www.snopes.com/fact-check/russian-tv-trump-agent/,"Russian state television called U.S. President Donald Trump an ""agent.""",True,Politics
./raw\661.html,https://www.snopes.com/fact-check/bernie-supporters-map/,A video clip shows supporters of U.S. Sen. Bernie Sanders failing to identify a single country on an unlabeled world map.,False,Politics
./raw\2876.html,https://www.snopes.com/fact-check/family-photograph-of-melania-barron-and-donald-trump/,A photograph shows a real portrait of Donald Trump and his family.,True,Politics
./raw\4870.html,https://www.snopes.com/fact-check/quick-guide-2017-total-solar-eclipse/,We check an assortment of claims about the 2017 total solar eclipse over North America.,False,Science
./raw\3636.html,https://www.snopes.com/fact-check/feinstein-blum-usps/,"Richard Blum, the husband of Senator Dianne Feinstein, obtained a contract to broker sales of USPS  facilities due to his wife's influence.",False,Politics
./raw\49.html,https://www.snopes.com/fact-check/facebook-copy-and-paste-dont-share-hackers/,"Publishing ""copy and paste"" and ""don't share"" status messages on Facebook leave users vulnerable to hacking.",False,Technology
./raw\2954.html,https://www.snopes.com/fact-check/white-house-fence-islamic-symbols/,Security improvements to the White House fence in 2015 included the introduction of Islamic symbolism to the design.,False,Politics
./raw\1922.html,https://www.snopes.com/fact-check/obama-force-fbi-delete-500000-fugitives/,"A decision by the Justice Department under the Obama administration forced the FBI to purge the names of 500,000 fugitives from justice from the background check database for firearms purchases.",False,Politics
./raw\965.html,https://www.snopes.com/fact-check/trevor-noah-fake-quote/,Comedian Trevor Noah said black South Africans should direct their anger at whites instead of immigrants.,False,Politics
./raw\4816.html,https://www.snopes.com/fact-check/metal-fit-together-perfectly/,A video shows metal pieces that fit together so well that they appear to be single unmodified blocks of metal when combined.,True,Science
./raw\3550.html,https://www.snopes.com/fact-check/national-day-of-prayer/,President Obama has cancelled the National Day of Prayer.,False,Politics
./raw\5089.html,https://www.snopes.com/fact-check/beaver-penises-smuggled-canada/,Chinese authorities seized 12 tons of beaver penises that were being smuggled in from Canada.,False,Crime
./raw\2780.html,https://www.snopes.com/fact-check/hillary-clinton-called-trans-pacific-partnership-the-gold-standard/,"Hillary Clinton once lauded the Trans-Pacific Partnership (which she later opposed) as setting the ""gold standard"" in trade agreements.",True,Politics
./raw\2633.html,https://www.snopes.com/fact-check/donald-trump-removed-pro-life-from-his-policies/,"All mentions of ""pro-life"" were scrubbed from the Donald J. Trump campaign web site 12 hours after he was elected president.",False,Politics
./raw\4289.html,https://www.snopes.com/fact-check/are-essential-oils-poisonous-to-cats/,Essential oils can be poisonous to pets.,True,Medical
./raw\4815.html,https://www.snopes.com/fact-check/cocaine-shrimp/,"Researchers detected cocaine in multiple, freshwater-shrimp samples across the U.K.",True,Science
./raw\2368.html,https://www.snopes.com/fact-check/supreme-court-justices-stand/,"All eight Supreme Court justices penned a ""letter"" saying  President Trump was ""completely wrong in choosing Neil Gorsuch"" to fill a vacant seat on the court.",False,Politics
./raw\2731.html,https://www.snopes.com/fact-check/trump-jr-women-workforce/,"Donald Trump, Jr. said  that if women can't handle harassment in the workplace, they should teach kindergarten.",True,Politics
./raw\2334.html,https://www.snopes.com/fact-check/obama-white-house-muslim/,Leaked photographs show various Muslim symbols and apparatus in President Obama's White House.,False,Crime
./raw\2319.html,https://www.snopes.com/fact-check/jeff-sessions-private-prisons/,Attorney General Jeff Sessions has investments in the private prison industry.,False,Politics
./raw\2017.html,https://www.snopes.com/fact-check/u-s-senate-candidate-missouri-womans-rights/,"A Republican candidate for U.S. Senate for Missouri, Courtland Sykes, said he ""supports women’s rights"" but not if that means women become ""career obsessed banshees who forego home life and children and the happiness of family to become nail-biting manophobic hell-bent feminist she devils.""",True,Religion
./raw\2503.html,https://www.snopes.com/fact-check/republican-congress-approved-trump-tv/,"Congress has approved the creation of a taxpayer-funded network called ""Trump TV.""",False,Politics
./raw\651.html,https://www.snopes.com/fact-check/coronavirus-meme/,"A major disease outbreak occurred in ""every election year"" since 2004.",False,Politics
./raw\125.html,https://www.snopes.com/fact-check/mcdonalds-restaurants-flipping-womens-day/,McDonald's restaurants are turning their iconic gold arches upside down to celebrate International Women's Day.,True,Business
./raw\3179.html,https://www.snopes.com/fact-check/donald-drumpf/,"Donald Trump's ancestors changed their surname from ""Drumpf"" to ""Trump.""",True,Politics
./raw\1270.html,https://www.snopes.com/fact-check/elizabeth-warren-indian-card/,"U.S. Senator Elizabeth Warren listed her race as ""American Indian"" on her 1986 Texas State Bar registration card.",True,Politics
./raw\1529.html,https://www.snopes.com/fact-check/brett-kavanaugh-raped-immigrant-abortion/,"Judge Brett Kavanaugh once ruled that a teenage immigrant who had been raped must take time to ""think maturely"" before undergoing an abortion.",False,Politics
./raw\1542.html,https://www.snopes.com/fact-check/churches-kavanaugh-nomination-withdrawn/,"At least 100,000 churches called for the withdrawal of Brett Kavanaugh's Supreme Court nomination.",False,Politics
./raw\3122.html,https://www.snopes.com/fact-check/harriet-tubman-quote/,"Harriet Tubman said: ""I freed a thousand slaves. I could have freed a thousand more if only they knew they were slaves.""",False,Politics
./raw\2352.html,https://www.snopes.com/fact-check/white-house-reality-show/,President Donald Trump and his family will be the subjects of an upcoming reality show.,False,Politics
./raw\2416.html,https://www.snopes.com/fact-check/secret-service-adds-emotional-protection-division/,"The Secret Service has launched an ""emotional protection"" unit for President Trump.",False,Politics
./raw\2205.html,https://www.snopes.com/fact-check/confederate-soldiers-veterans/,"Congress passed laws in 1929 and 1958 designating all Confederate soldiers as United States veterans, making it illegal to remove monuments to the Confederacy.",False,Military
./raw\2173.html,https://www.snopes.com/fact-check/dem-party-logo-white-supremacy/,"The official logo of the Alabama Democratic Party, adopted in 1904 and not replaced until 1966, featured an illustration of a crowing rooster and the slogan ""White Supremacy, For the RIght.""",True,Politics
./raw\4373.html,https://www.snopes.com/fact-check/did-the-soviet-union-ban-microwaves-due-to-health-concerns/,Microwave ovens were banned in the USSR in 1976 to protect its citizens from harmful health effects.,False,Medical
./raw\1985.html,https://www.snopes.com/fact-check/trump-want-turn-space-station-commercial-venture/,President Trump has proposed defunding NASA’s interest in the International Space Station to allow for commercial development of the asset.,True,Politics
./raw\801.html,https://www.snopes.com/fact-check/star-witnesses-vs-biden-dead/,Two witnesses with dirt on U.S. 2020 presidential candidate Joe Biden were found floating in a river in Ukraine.,False,Politics
./raw\4868.html,https://www.snopes.com/fact-check/hurricane-open-windows/,Leaving a window open slightly during a hurricane will help equalize pressure and prevent damage.,False,Science
./raw\4984.html,https://www.snopes.com/fact-check/lemons-coronavirus/,Drinking hot water with lemons will cure or prevent COVID-19; drinking hot water with lemons and sodium bicarbonate will “alkalize the immune system” and cure or prevent COVID-19.,False,Medical
./raw\1551.html,https://www.snopes.com/fact-check/christine-blasey-ford-cellphone-1982/,"Christine Blasey Ford claimed that she called a friend on her cellphone after she was assaulted by Brett Kavanaugh in 1982, despite the fact that cell phones weren't invented yet.",False,Politics
./raw\3234.html,https://www.snopes.com/fact-check/sanders-interns-minimum-wage/,Bernie Sanders pays his staff interns $12 per hour while campaigning for a minimum wage increase to $15 per hour.,False,Politics
./raw\5091.html,https://www.snopes.com/fact-check/australia-arrested-bushfires/,"""Nearly 200"" Australians were arrested in late 2019 and early 2020 for deliberately setting bushfires.",False,Crime
./raw\3154.html,https://www.snopes.com/fact-check/obama-flags-houston-reagan/,"President Obama ordered flags be flown at half-staff to mark the death of singer Whitney Houston, but he did not extend that honor to former first lady Nancy Reagan.",False,Politics
./raw\2845.html,https://www.snopes.com/fact-check/cdc-forced-vaccinations/,"The CDC has proposed a new rule enabling the agency to ""apprehend and detain anyone, anywhere, at any time, without Due Process or any right of appeal"" and ""administer forced vaccinations.""",False,Politics
./raw\1896.html,https://www.snopes.com/fact-check/david-hogg-generations-before-us/,David Hogg said that generations that came before his don't know what it's like to get shot at by AR-15s.,False,Politics
./raw\3133.html,https://www.snopes.com/fact-check/anonymous-masks-illegal/,"It is illegal to wear Anonymous (i.e., Guy Fawkes) masks in public in the United States.",False,Crime
./raw\2408.html,https://www.snopes.com/fact-check/devos-40-percent-more-than-half/,Betsy DeVos said that a 40 percent approval rating meant that President Trump had the support of more than half the country.,False,Politics
./raw\1352.html,https://www.snopes.com/fact-check/kimberly-daniels-thank-god-slavery/,"Democratic Florida State Representative Kimberly Daniels once said, ""I thank God for slavery.""",True,Politics
./raw\3069.html,https://www.snopes.com/fact-check/hillary-clinton-disqualified/,"Hillary Clinton is disqualified from holding the office of President under the provisions of U.S. Code Title 18, Section 2071.",False,Politics
./raw\1750.html,https://www.snopes.com/fact-check/was-law-separate-families-passed-1997/,"A ""law to separate families"" was enacted prior to April 2018, and the federal government is powerless not to enforce it.",False,Politics
./raw\1113.html,https://www.snopes.com/fact-check/teen-noa-pothoven-euthanasia/,Dutch teen author Noa Pothoven was voluntarily euthanized.,False,Politics
./raw\1126.html,https://www.snopes.com/fact-check/trump-quote-kim-jong-un-biden/,"U.S. President Donald Trump said: ""Kim Jong Un is smarter and would make a better President than Sleepy Joe Biden.""",False,Politics
./raw\1461.html,https://www.snopes.com/fact-check/melania-trump-cairo-hotel/,"First Lady Melania Trump's one-day stay at a hotel in Cairo cost the U.S. government $95,050.",False,Politics
./raw\1439.html,https://www.snopes.com/fact-check/abrams-assault-weapons/,Georgia Democratic gubernatorial candidate Stacey Abrams admitted her plans could force Georgians to turn over their guns.,False,Politics
